"","Abundance","Site_number","Family"
"9731",0,"85","Flavobacteriaceae"
"9732",0,"62","Flavobacteriaceae"
"9733",0,"OPU 1","Flavobacteriaceae"
"9734",0,"64","Flavobacteriaceae"
"9735",0,"205","Flavobacteriaceae"
"9736",0,"156","Flavobacteriaceae"
"9737",0,"147","Flavobacteriaceae"
"9738",0,"105","Flavobacteriaceae"
"9739",0,"138","Flavobacteriaceae"
"9740",0,"126","Flavobacteriaceae"
"9741",0,"206","Flavobacteriaceae"
"9742",0,"52","Flavobacteriaceae"
"9743",0,"145","Flavobacteriaceae"
"9744",0,"117","Flavobacteriaceae"
"9745",0,"143","Flavobacteriaceae"
"9746",0,"128","Flavobacteriaceae"
"9747",0,"39","Flavobacteriaceae"
"9748",0,"149","Flavobacteriaceae"
"9749",0,"54","Flavobacteriaceae"
"9750",0,"169","Flavobacteriaceae"
"9751",0,"153","Flavobacteriaceae"
"9752",0,"121","Flavobacteriaceae"
"9753",0,"83","Flavobacteriaceae"
"9754",0,"179","Flavobacteriaceae"
"9755",0,"40","Flavobacteriaceae"
"9756",0,"140","Flavobacteriaceae"
"9757",0,"OPU 2","Flavobacteriaceae"
"9758",0,"170","Flavobacteriaceae"
"9759",0,"100","Flavobacteriaceae"
"9760",0,"173","Flavobacteriaceae"
"9761",0,"59","Flavobacteriaceae"
"9762",0,"51","Flavobacteriaceae"
"9763",0,"84","Flavobacteriaceae"
"9764",0,"87","Flavobacteriaceae"
"9765",0,"172","Flavobacteriaceae"
"9766",0,"163","Flavobacteriaceae"
"9767",0,"43","Flavobacteriaceae"
"9768",0,"201","Flavobacteriaceae"
"9769",0,"157","Flavobacteriaceae"
"9770",0,"155","Flavobacteriaceae"
"9771",0,"175","Flavobacteriaceae"
"9772",0,"89","Flavobacteriaceae"
"9773",0,"209","Flavobacteriaceae"
"9774",0,"162","Flavobacteriaceae"
"9775",0,"91","Flavobacteriaceae"
"9776",0,"Cook's 1","Flavobacteriaceae"
"9777",0,"160","Flavobacteriaceae"
"9778",0,"102","Flavobacteriaceae"
"9779",0,"180","Flavobacteriaceae"
"9780",0,"53","Flavobacteriaceae"
"9781",0,"55","Flavobacteriaceae"
"9782",0,"90","Flavobacteriaceae"
"9783",0,"57","Flavobacteriaceae"
"9784",0,"204","Flavobacteriaceae"
"9785",0,"151","Flavobacteriaceae"
"9786",0,"122","Flavobacteriaceae"
"9787",0,"188","Flavobacteriaceae"
"9788",0,"131","Flavobacteriaceae"
"9789",0,"116","Flavobacteriaceae"
"9790",0,"202","Flavobacteriaceae"
"9791",0,"144","Flavobacteriaceae"
"9792",0,"133","Flavobacteriaceae"
"9793",0,"107","Flavobacteriaceae"
"9794",0,"93","Flavobacteriaceae"
"9795",0,"166","Flavobacteriaceae"
"9796",0,"129","Flavobacteriaceae"
"9797",0,"42","Flavobacteriaceae"
"9798",0,"142","Flavobacteriaceae"
"9799",0,"154","Flavobacteriaceae"
"9800",0,"130","Flavobacteriaceae"
"9801",0,"56","Flavobacteriaceae"
"9802",0,"38","Flavobacteriaceae"
"9803",0,"29","Flavobacteriaceae"
"9804",0,"69","Flavobacteriaceae"
"9805",0,"208","Flavobacteriaceae"
"9806",0,"41","Flavobacteriaceae"
"9807",0,"167","Flavobacteriaceae"
"9808",0,"79","Flavobacteriaceae"
"9809",0,"50","Flavobacteriaceae"
"9810",0,"48","Flavobacteriaceae"
"9811",0,"65","Flavobacteriaceae"
"9812",0,"122","Bacteriovoracaceae"
"9813",0,"206","Bacteriovoracaceae"
"9814",0,"100","Bacteriovoracaceae"
"9815",0,"40","Bacteriovoracaceae"
"9816",0,"52","Bacteriovoracaceae"
"9817",0,"167","Bacteriovoracaceae"
"9818",0,"204","Bacteriovoracaceae"
"9819",0,"84","Bacteriovoracaceae"
"9820",0,"138","Bacteriovoracaceae"
"9821",0,"160","Bacteriovoracaceae"
"9822",0,"62","Bacteriovoracaceae"
"9823",0,"169","Bacteriovoracaceae"
"9824",0,"Cook's 1","Bacteriovoracaceae"
"9825",0,"139","Bacteriovoracaceae"
"9826",0,"151","Bacteriovoracaceae"
"9827",0,"208","Bacteriovoracaceae"
"9828",0,"126","Bacteriovoracaceae"
"9829",0,"50","Bacteriovoracaceae"
"9830",0,"59","Bacteriovoracaceae"
"9831",0,"89","Bacteriovoracaceae"
"9832",0,"38","Bacteriovoracaceae"
"9833",0,"149","Bacteriovoracaceae"
"9834",0,"162","Bacteriovoracaceae"
"9835",0,"176","Bacteriovoracaceae"
"9836",0,"179","Bacteriovoracaceae"
"9837",0,"41","Bacteriovoracaceae"
"9838",0,"210","Bacteriovoracaceae"
"9839",0,"147","Bacteriovoracaceae"
"9840",0,"91","Bacteriovoracaceae"
"9841",0,"173","Bacteriovoracaceae"
"9842",0,"57","Bacteriovoracaceae"
"9843",0,"102","Bacteriovoracaceae"
"9844",0,"69","Bacteriovoracaceae"
"9845",0,"OPU 1","Bacteriovoracaceae"
"9846",0,"55","Bacteriovoracaceae"
"9847",0,"166","Bacteriovoracaceae"
"9848",0,"170","Bacteriovoracaceae"
"9849",0,"79","Bacteriovoracaceae"
"9850",0,"205","Bacteriovoracaceae"
"9851",0,"145","Bacteriovoracaceae"
"9852",0,"43","Bacteriovoracaceae"
"9853",0,"156","Bacteriovoracaceae"
"9854",0,"85","Bacteriovoracaceae"
"9855",0,"64","Bacteriovoracaceae"
"9856",0,"29","Bacteriovoracaceae"
"9857",0,"180","Bacteriovoracaceae"
"9858",0,"143","Bacteriovoracaceae"
"9859",0,"117","Bacteriovoracaceae"
"9860",0,"39","Bacteriovoracaceae"
"9861",0,"201","Bacteriovoracaceae"
"9862",0,"157","Bacteriovoracaceae"
"9863",0,"93","Bacteriovoracaceae"
"9864",0,"154","Bacteriovoracaceae"
"9865",0,"81","Bacteriovoracaceae"
"9866",0,"128","Bacteriovoracaceae"
"9867",0,"175","Bacteriovoracaceae"
"9868",0,"202","Bacteriovoracaceae"
"9869",0,"131","Bacteriovoracaceae"
"9870",0,"130","Bacteriovoracaceae"
"9871",0,"121","Bacteriovoracaceae"
"9872",0,"51","Bacteriovoracaceae"
"9873",0,"178","Bacteriovoracaceae"
"9874",0,"168","Bacteriovoracaceae"
"9875",0,"105","Bacteriovoracaceae"
"9876",0,"140","Bacteriovoracaceae"
"9877",0,"129","Bacteriovoracaceae"
"9878",0,"48","Bacteriovoracaceae"
"9879",0,"165","Bacteriovoracaceae"
"9880",0,"116","Bacteriovoracaceae"
"9881",0,"144","Bacteriovoracaceae"
"9882",0,"137","Bacteriovoracaceae"
"9883",0,"OPU 2","Bacteriovoracaceae"
"9884",0,"56","Bacteriovoracaceae"
"9885",0,"188","Bacteriovoracaceae"
"9886",0,"90","Bacteriovoracaceae"
"9887",0,"153","Bacteriovoracaceae"
"9888",0,"54","Bacteriovoracaceae"
"9889",0,"65","Bacteriovoracaceae"
"9890",0,"107","Bacteriovoracaceae"
"9891",0,"83","Bacteriovoracaceae"
"9892",0,"155","Bacteriovoracaceae"
"9893",0,"133","Bacteriovoracaceae"
"9894",0,"42","Bacteriovoracaceae"
"9895",0,"209","Bacteriovoracaceae"
"9896",0,"172","Bacteriovoracaceae"
"9897",0,"142","Bacteriovoracaceae"
"9898",0,"87","Bacteriovoracaceae"
"9899",0,"163","Bacteriovoracaceae"
"9900",0,"204","Spirochaetaceae"
"9901",0,"210","Spirochaetaceae"
"9902",0,"38","Spirochaetaceae"
"9903",0,"169","Spirochaetaceae"
"9904",0,"84","Spirochaetaceae"
"9905",0,"Cook's 1","Spirochaetaceae"
"9906",0,"50","Spirochaetaceae"
"9907",0,"143","Spirochaetaceae"
"9908",0,"55","Spirochaetaceae"
"9909",0,"131","Spirochaetaceae"
"9910",0,"117","Spirochaetaceae"
"9911",0,"179","Spirochaetaceae"
"9912",0,"OPU 1","Spirochaetaceae"
"9913",0,"52","Spirochaetaceae"
"9914",0,"43","Spirochaetaceae"
"9915",0,"142","Spirochaetaceae"
"9916",0,"160","Spirochaetaceae"
"9917",0,"81","Spirochaetaceae"
"9918",0,"167","Spirochaetaceae"
"9919",0,"178","Spirochaetaceae"
"9920",0,"91","Spirochaetaceae"
"9921",0,"205","Spirochaetaceae"
"9922",0,"156","Spirochaetaceae"
"9923",0,"176","Spirochaetaceae"
"9924",0,"168","Spirochaetaceae"
"9925",0,"180","Spirochaetaceae"
"9926",0,"149","Spirochaetaceae"
"9927",0,"59","Spirochaetaceae"
"9928",0,"40","Spirochaetaceae"
"9929",0,"29","Spirochaetaceae"
"9930",0,"201","Spirochaetaceae"
"9931",0,"69","Spirochaetaceae"
"9932",0,"154","Spirochaetaceae"
"9933",0,"173","Spirochaetaceae"
"9934",0,"57","Spirochaetaceae"
"9935",0,"128","Spirochaetaceae"
"9936",0,"145","Spirochaetaceae"
"9937",0,"137","Spirochaetaceae"
"9938",0,"139","Spirochaetaceae"
"9939",0,"54","Spirochaetaceae"
"9940",0,"65","Spirochaetaceae"
"9941",0,"163","Spirochaetaceae"
"9942",0,"107","Spirochaetaceae"
"9943",0,"166","Spirochaetaceae"
"9944",0,"51","Spirochaetaceae"
"9945",0,"138","Spirochaetaceae"
"9946",0,"64","Spirochaetaceae"
"9947",0,"147","Spirochaetaceae"
"9948",0,"122","Spirochaetaceae"
"9949",0,"162","Spirochaetaceae"
"9950",0,"62","Spirochaetaceae"
"9951",0,"206","Spirochaetaceae"
"9952",0,"87","Spirochaetaceae"
"9953",0,"188","Spirochaetaceae"
"9954",0,"100","Spirochaetaceae"
"9955",0,"93","Spirochaetaceae"
"9956",0,"126","Spirochaetaceae"
"9957",0,"121","Spirochaetaceae"
"9958",0,"89","Spirochaetaceae"
"9959",0,"39","Spirochaetaceae"
"9960",0,"129","Spirochaetaceae"
"9961",0,"208","Spirochaetaceae"
"9962",0,"41","Spirochaetaceae"
"9963",0,"151","Spirochaetaceae"
"9964",0,"102","Spirochaetaceae"
"9965",0,"155","Spirochaetaceae"
"9966",0,"116","Spirochaetaceae"
"9967",0,"56","Spirochaetaceae"
"9968",0,"130","Spirochaetaceae"
"9969",0,"170","Spirochaetaceae"
"9970",0,"OPU 2","Spirochaetaceae"
"9971",0,"105","Spirochaetaceae"
"9972",0,"133","Spirochaetaceae"
"9973",0,"90","Spirochaetaceae"
"9974",0,"83","Spirochaetaceae"
"9975",0,"53","Spirochaetaceae"
"9976",0,"85","Spirochaetaceae"
"9977",0,"42","Spirochaetaceae"
"9978",0,"140","Spirochaetaceae"
"9979",0,"175","Spirochaetaceae"
"9980",0,"209","Spirochaetaceae"
"9981",0,"144","Spirochaetaceae"
"9982",0,"172","Spirochaetaceae"
"9983",0,"79","Spirochaetaceae"
"9984",0,"157","Spirochaetaceae"
"9985",0,"48","Spirochaetaceae"
"9986",0,"153","Spirochaetaceae"
"9987",0,"202","Spirochaetaceae"
"9988",0,"52","Vibrionaceae"
"9989",0,"51","Vibrionaceae"
"9990",0,"OPU 1","Vibrionaceae"
"9991",0,"169","Vibrionaceae"
"9992",0,"167","Vibrionaceae"
"9993",0,"40","Vibrionaceae"
"9994",0,"173","Vibrionaceae"
"9995",0,"176","Vibrionaceae"
"9996",0,"59","Vibrionaceae"
"9997",0,"149","Vibrionaceae"
"9998",0,"156","Vibrionaceae"
"9999",0,"209","Vibrionaceae"
"10000",0,"137","Vibrionaceae"
"10001",0,"143","Vibrionaceae"
"10002",0,"85","Vibrionaceae"
"10003",0,"140","Vibrionaceae"
"10004",0,"160","Vibrionaceae"
"10005",0,"81","Vibrionaceae"
"10006",0,"162","Vibrionaceae"
"10007",0,"168","Vibrionaceae"
"10008",0,"157","Vibrionaceae"
"10009",0,"139","Vibrionaceae"
"10010",0,"128","Vibrionaceae"
"10011",0,"165","Vibrionaceae"
"10012",0,"OPU 2","Vibrionaceae"
"10013",0,"145","Vibrionaceae"
"10014",0,"64","Vibrionaceae"
"10015",0,"117","Vibrionaceae"
"10016",0,"93","Vibrionaceae"
"10017",0,"89","Vibrionaceae"
"10018",0,"188","Vibrionaceae"
"10019",0,"39","Vibrionaceae"
"10020",0,"205","Vibrionaceae"
"10021",0,"87","Vibrionaceae"
"10022",0,"126","Vibrionaceae"
"10023",0,"178","Vibrionaceae"
"10024",0,"100","Vibrionaceae"
"10025",0,"154","Vibrionaceae"
"10026",0,"175","Vibrionaceae"
"10027",0,"131","Vibrionaceae"
"10028",0,"210","Vibrionaceae"
"10029",0,"170","Vibrionaceae"
"10030",0,"55","Vibrionaceae"
"10031",0,"129","Vibrionaceae"
"10032",0,"180","Vibrionaceae"
"10033",0,"62","Vibrionaceae"
"10034",0,"206","Vibrionaceae"
"10035",0,"138","Vibrionaceae"
"10036",0,"57","Vibrionaceae"
"10037",0,"121","Vibrionaceae"
"10038",0,"90","Vibrionaceae"
"10039",0,"53","Vibrionaceae"
"10040",0,"50","Vibrionaceae"
"10041",0,"116","Vibrionaceae"
"10042",0,"42","Vibrionaceae"
"10043",0,"56","Vibrionaceae"
"10044",0,"107","Vibrionaceae"
"10045",0,"105","Vibrionaceae"
"10046",0,"41","Vibrionaceae"
"10047",0,"38","Vibrionaceae"
"10048",0,"65","Vibrionaceae"
"10049",0,"147","Vibrionaceae"
"10050",0,"201","Vibrionaceae"
"10051",0,"163","Vibrionaceae"
"10052",0,"83","Vibrionaceae"
"10053",0,"43","Vibrionaceae"
"10054",0,"151","Vibrionaceae"
"10055",0,"69","Vibrionaceae"
"10056",0,"133","Vibrionaceae"
"10057",0,"91","Vibrionaceae"
"10058",0,"179","Vibrionaceae"
"10059",0,"155","Vibrionaceae"
"10060",0,"102","Vibrionaceae"
"10061",0,"144","Vibrionaceae"
"10062",0,"204","Vibrionaceae"
"10063",0,"48","Vibrionaceae"
"10064",0,"54","Vibrionaceae"
"10065",0,"208","Vibrionaceae"
"10066",0,"142","Vibrionaceae"
"10067",0,"166","Vibrionaceae"
"10068",0,"153","Vibrionaceae"
"10069",0,"84","Vibrionaceae"
"10070",0,"Cook's 1","Vibrionaceae"
"10071",0,"130","Vibrionaceae"
"10072",0,"79","Vibrionaceae"
"10073",0,"29","Vibrionaceae"
"10074",0,"172","Vibrionaceae"
"10075",0,"202","Vibrionaceae"
"10076",0,"65","Vibrionaceae"
"10077",0,"168","Vibrionaceae"
"10078",0,"53","Vibrionaceae"
"10079",0,"126","Vibrionaceae"
"10080",0,"147","Vibrionaceae"
"10081",0,"157","Vibrionaceae"
"10082",0,"79","Vibrionaceae"
"10083",0,"137","Vibrionaceae"
"10084",0,"145","Vibrionaceae"
"10085",0,"138","Vibrionaceae"
"10086",0,"128","Vibrionaceae"
"10087",0,"176","Vibrionaceae"
"10088",0,"OPU 1","Vibrionaceae"
"10089",0,"169","Vibrionaceae"
"10090",0,"139","Vibrionaceae"
"10091",0,"117","Vibrionaceae"
"10092",0,"143","Vibrionaceae"
"10093",0,"83","Vibrionaceae"
"10094",0,"64","Vibrionaceae"
"10095",0,"142","Vibrionaceae"
"10096",0,"62","Vibrionaceae"
"10097",0,"54","Vibrionaceae"
"10098",0,"102","Vibrionaceae"
"10099",0,"140","Vibrionaceae"
"10100",0,"129","Vibrionaceae"
"10101",0,"56","Vibrionaceae"
"10102",0,"90","Vibrionaceae"
"10103",0,"43","Vibrionaceae"
"10104",0,"55","Vibrionaceae"
"10105",0,"149","Vibrionaceae"
"10106",0,"91","Vibrionaceae"
"10107",0,"167","Vibrionaceae"
"10108",0,"173","Vibrionaceae"
"10109",0,"160","Vibrionaceae"
"10110",0,"208","Vibrionaceae"
"10111",0,"84","Vibrionaceae"
"10112",0,"205","Vibrionaceae"
"10113",0,"122","Vibrionaceae"
"10114",0,"166","Vibrionaceae"
"10115",0,"131","Vibrionaceae"
"10116",0,"206","Vibrionaceae"
"10117",0,"178","Vibrionaceae"
"10118",0,"156","Vibrionaceae"
"10119",0,"69","Vibrionaceae"
"10120",0,"81","Vibrionaceae"
"10121",0,"40","Vibrionaceae"
"10122",0,"121","Vibrionaceae"
"10123",0,"100","Vibrionaceae"
"10124",0,"180","Vibrionaceae"
"10125",0,"153","Vibrionaceae"
"10126",0,"59","Vibrionaceae"
"10127",0,"172","Vibrionaceae"
"10128",0,"151","Vibrionaceae"
"10129",0,"93","Vibrionaceae"
"10130",0,"154","Vibrionaceae"
"10131",0,"165","Vibrionaceae"
"10132",0,"85","Vibrionaceae"
"10133",0,"162","Vibrionaceae"
"10134",0,"116","Vibrionaceae"
"10135",0,"133","Vibrionaceae"
"10136",0,"144","Vibrionaceae"
"10137",0,"39","Vibrionaceae"
"10138",0,"51","Vibrionaceae"
"10139",0,"201","Vibrionaceae"
"10140",0,"Cook's 1","Vibrionaceae"
"10141",0,"179","Vibrionaceae"
"10142",0,"105","Vibrionaceae"
"10143",0,"50","Vibrionaceae"
"10144",0,"38","Vibrionaceae"
"10145",0,"170","Vibrionaceae"
"10146",0,"57","Vibrionaceae"
"10147",0,"209","Vibrionaceae"
"10148",0,"130","Vibrionaceae"
"10149",0,"42","Vibrionaceae"
"10150",0,"202","Vibrionaceae"
"10151",0,"163","Vibrionaceae"
"10152",0,"107","Vibrionaceae"
"10153",0,"48","Vibrionaceae"
"10154",0,"155","Vibrionaceae"
"10155",0,"204","Vibrionaceae"
"10156",0,"210","Vibrionaceae"
"10157",0,"188","Vibrionaceae"
"10158",0,"OPU 2","Vibrionaceae"
"10159",0,"175","Vibrionaceae"
"10160",0,"41","Vibrionaceae"
"10161",0,"29","Vibrionaceae"
"10162",0,"52","Vibrionaceae"
"10163",0,"173","Rhodobacteraceae"
"10164",0,"145","Rhodobacteraceae"
"10165",0,"143","Rhodobacteraceae"
"10166",0,"156","Rhodobacteraceae"
"10167",0,"167","Rhodobacteraceae"
"10168",0,"OPU 2","Rhodobacteraceae"
"10169",0,"52","Rhodobacteraceae"
"10170",0,"93","Rhodobacteraceae"
"10171",0,"131","Rhodobacteraceae"
"10172",0,"87","Rhodobacteraceae"
"10173",0,"154","Rhodobacteraceae"
"10174",0,"50","Rhodobacteraceae"
"10175",0,"64","Rhodobacteraceae"
"10176",0,"202","Rhodobacteraceae"
"10177",0,"53","Rhodobacteraceae"
"10178",0,"122","Rhodobacteraceae"
"10179",0,"38","Rhodobacteraceae"
"10180",0,"165","Rhodobacteraceae"
"10181",0,"Cook's 1","Rhodobacteraceae"
"10182",0,"206","Rhodobacteraceae"
"10183",0,"83","Rhodobacteraceae"
"10184",0,"178","Rhodobacteraceae"
"10185",0,"85","Rhodobacteraceae"
"10186",0,"100","Rhodobacteraceae"
"10187",0,"140","Rhodobacteraceae"
"10188",0,"205","Rhodobacteraceae"
"10189",0,"121","Rhodobacteraceae"
"10190",0,"166","Rhodobacteraceae"
"10191",0,"204","Rhodobacteraceae"
"10192",0,"147","Rhodobacteraceae"
"10193",0,"59","Rhodobacteraceae"
"10194",0,"168","Rhodobacteraceae"
"10195",0,"151","Rhodobacteraceae"
"10196",0,"90","Rhodobacteraceae"
"10197",0,"129","Rhodobacteraceae"
"10198",0,"117","Rhodobacteraceae"
"10199",0,"155","Rhodobacteraceae"
"10200",0,"84","Rhodobacteraceae"
"10201",0,"144","Rhodobacteraceae"
"10202",0,"179","Rhodobacteraceae"
"10203",0,"175","Rhodobacteraceae"
"10204",0,"157","Rhodobacteraceae"
"10205",0,"43","Rhodobacteraceae"
"10206",0,"126","Rhodobacteraceae"
"10207",0,"40","Rhodobacteraceae"
"10208",0,"170","Rhodobacteraceae"
"10209",0,"56","Rhodobacteraceae"
"10210",0,"51","Rhodobacteraceae"
"10211",0,"176","Rhodobacteraceae"
"10212",0,"OPU 1","Rhodobacteraceae"
"10213",0,"62","Rhodobacteraceae"
"10214",0,"65","Rhodobacteraceae"
"10215",0,"133","Rhodobacteraceae"
"10216",0,"169","Rhodobacteraceae"
"10217",0,"163","Rhodobacteraceae"
"10218",0,"79","Rhodobacteraceae"
"10219",0,"138","Rhodobacteraceae"
"10220",0,"162","Rhodobacteraceae"
"10221",0,"210","Rhodobacteraceae"
"10222",0,"149","Rhodobacteraceae"
"10223",0,"160","Rhodobacteraceae"
"10224",0,"107","Rhodobacteraceae"
"10225",0,"39","Rhodobacteraceae"
"10226",0,"153","Rhodobacteraceae"
"10227",0,"48","Rhodobacteraceae"
"10228",0,"172","Rhodobacteraceae"
"10229",0,"91","Rhodobacteraceae"
"10230",0,"102","Rhodobacteraceae"
"10231",0,"29","Rhodobacteraceae"
"10232",0,"142","Rhodobacteraceae"
"10233",0,"54","Rhodobacteraceae"
"10234",0,"209","Rhodobacteraceae"
"10235",0,"208","Rhodobacteraceae"
"10236",0,"201","Rhodobacteraceae"
"10237",0,"180","Rhodobacteraceae"
"10238",0,"139","Rhodobacteraceae"
"10239",0,"89","Rhodobacteraceae"
"10240",0,"41","Rhodobacteraceae"
"10241",0,"116","Rhodobacteraceae"
"10242",0,"128","Rhodobacteraceae"
"10243",0,"57","Rhodobacteraceae"
"10244",0,"55","Rhodobacteraceae"
"10245",0,"188","Rhodobacteraceae"
"10246",0,"81","Rhodobacteraceae"
"10247",0,"130","Rhodobacteraceae"
"10248",0,"69","Rhodobacteraceae"
"10249",0,"105","Rhodobacteraceae"
"10250",0,"42","Rhodobacteraceae"
"10251",0,"175","Pirellulaceae"
"10252",0,"168","Pirellulaceae"
"10253",0,"39","Pirellulaceae"
"10254",0,"151","Pirellulaceae"
"10255",0,"166","Pirellulaceae"
"10256",0,"155","Pirellulaceae"
"10257",0,"145","Pirellulaceae"
"10258",0,"121","Pirellulaceae"
"10259",0,"147","Pirellulaceae"
"10260",0,"165","Pirellulaceae"
"10261",0,"116","Pirellulaceae"
"10262",0,"173","Pirellulaceae"
"10263",0,"157","Pirellulaceae"
"10264",0,"156","Pirellulaceae"
"10265",0,"176","Pirellulaceae"
"10266",0,"OPU 1","Pirellulaceae"
"10267",0,"83","Pirellulaceae"
"10268",0,"209","Pirellulaceae"
"10269",0,"163","Pirellulaceae"
"10270",0,"153","Pirellulaceae"
"10271",0,"Cook's 1","Pirellulaceae"
"10272",0,"57","Pirellulaceae"
"10273",0,"38","Pirellulaceae"
"10274",0,"178","Pirellulaceae"
"10275",0,"93","Pirellulaceae"
"10276",0,"90","Pirellulaceae"
"10277",0,"69","Pirellulaceae"
"10278",0,"128","Pirellulaceae"
"10279",0,"205","Pirellulaceae"
"10280",0,"54","Pirellulaceae"
"10281",0,"65","Pirellulaceae"
"10282",0,"87","Pirellulaceae"
"10283",0,"169","Pirellulaceae"
"10284",0,"170","Pirellulaceae"
"10285",0,"154","Pirellulaceae"
"10286",0,"85","Pirellulaceae"
"10287",0,"122","Pirellulaceae"
"10288",0,"131","Pirellulaceae"
"10289",0,"105","Pirellulaceae"
"10290",0,"52","Pirellulaceae"
"10291",0,"172","Pirellulaceae"
"10292",0,"144","Pirellulaceae"
"10293",0,"167","Pirellulaceae"
"10294",0,"133","Pirellulaceae"
"10295",0,"210","Pirellulaceae"
"10296",0,"56","Pirellulaceae"
"10297",0,"129","Pirellulaceae"
"10298",0,"117","Pirellulaceae"
"10299",0,"188","Pirellulaceae"
"10300",0,"43","Pirellulaceae"
"10301",0,"89","Pirellulaceae"
"10302",0,"55","Pirellulaceae"
"10303",0,"29","Pirellulaceae"
"10304",0,"202","Pirellulaceae"
"10305",0,"142","Pirellulaceae"
"10306",0,"130","Pirellulaceae"
"10307",0,"179","Pirellulaceae"
"10308",0,"138","Pirellulaceae"
"10309",0,"143","Pirellulaceae"
"10310",0,"140","Pirellulaceae"
"10311",0,"100","Pirellulaceae"
"10312",0,"OPU 2","Pirellulaceae"
"10313",0,"64","Pirellulaceae"
"10314",0,"149","Pirellulaceae"
"10315",0,"180","Pirellulaceae"
"10316",0,"162","Pirellulaceae"
"10317",0,"107","Pirellulaceae"
"10318",0,"51","Pirellulaceae"
"10319",0,"42","Pirellulaceae"
"10320",0,"41","Pirellulaceae"
"10321",0,"48","Pirellulaceae"
"10322",0,"204","Pirellulaceae"
"10323",0,"53","Pirellulaceae"
"10324",0,"79","Pirellulaceae"
"10325",0,"62","Pirellulaceae"
"10326",0,"102","Pirellulaceae"
"10327",0,"126","Pirellulaceae"
"10328",0,"201","Pirellulaceae"
"10329",0,"59","Pirellulaceae"
"10330",0,"139","Pirellulaceae"
"10331",0,"160","Pirellulaceae"
"10332",0,"39","Flavobacteriaceae"
"10333",0,"69","Flavobacteriaceae"
"10334",0,"167","Flavobacteriaceae"
"10335",0,"165","Flavobacteriaceae"
"10336",0,"205","Flavobacteriaceae"
"10337",0,"62","Flavobacteriaceae"
"10338",0,"OPU 1","Flavobacteriaceae"
"10339",0,"201","Flavobacteriaceae"
"10340",0,"144","Flavobacteriaceae"
"10341",0,"121","Flavobacteriaceae"
"10342",0,"175","Flavobacteriaceae"
"10343",0,"137","Flavobacteriaceae"
"10344",0,"131","Flavobacteriaceae"
"10345",0,"157","Flavobacteriaceae"
"10346",0,"38","Flavobacteriaceae"
"10347",0,"154","Flavobacteriaceae"
"10348",0,"139","Flavobacteriaceae"
"10349",0,"84","Flavobacteriaceae"
"10350",0,"156","Flavobacteriaceae"
"10351",0,"208","Flavobacteriaceae"
"10352",0,"59","Flavobacteriaceae"
"10353",0,"172","Flavobacteriaceae"
"10354",0,"163","Flavobacteriaceae"
"10355",0,"166","Flavobacteriaceae"
"10356",0,"173","Flavobacteriaceae"
"10357",0,"168","Flavobacteriaceae"
"10358",0,"57","Flavobacteriaceae"
"10359",0,"42","Flavobacteriaceae"
"10360",0,"52","Flavobacteriaceae"
"10361",0,"178","Flavobacteriaceae"
"10362",0,"145","Flavobacteriaceae"
"10363",0,"91","Flavobacteriaceae"
"10364",0,"48","Flavobacteriaceae"
"10365",0,"51","Flavobacteriaceae"
"10366",0,"83","Flavobacteriaceae"
"10367",0,"Cook's 1","Flavobacteriaceae"
"10368",0,"40","Flavobacteriaceae"
"10369",0,"204","Flavobacteriaceae"
"10370",0,"206","Flavobacteriaceae"
"10371",0,"89","Flavobacteriaceae"
"10372",0,"143","Flavobacteriaceae"
"10373",0,"117","Flavobacteriaceae"
"10374",0,"81","Flavobacteriaceae"
"10375",0,"209","Flavobacteriaceae"
"10376",0,"102","Flavobacteriaceae"
"10377",0,"149","Flavobacteriaceae"
"10378",0,"29","Flavobacteriaceae"
"10379",0,"210","Flavobacteriaceae"
"10380",0,"43","Flavobacteriaceae"
"10381",0,"133","Flavobacteriaceae"
"10382",0,"OPU 2","Flavobacteriaceae"
"10383",0,"93","Flavobacteriaceae"
"10384",0,"85","Flavobacteriaceae"
"10385",0,"55","Flavobacteriaceae"
"10386",0,"105","Flavobacteriaceae"
"10387",0,"151","Flavobacteriaceae"
"10388",0,"41","Flavobacteriaceae"
"10389",0,"87","Flavobacteriaceae"
"10390",0,"128","Flavobacteriaceae"
"10391",0,"65","Flavobacteriaceae"
"10392",0,"160","Flavobacteriaceae"
"10393",0,"155","Flavobacteriaceae"
"10394",0,"56","Flavobacteriaceae"
"10395",0,"147","Flavobacteriaceae"
"10396",0,"122","Flavobacteriaceae"
"10397",0,"162","Flavobacteriaceae"
"10398",0,"179","Flavobacteriaceae"
"10399",0,"129","Flavobacteriaceae"
"10400",0,"188","Flavobacteriaceae"
"10401",0,"169","Flavobacteriaceae"
"10402",0,"176","Flavobacteriaceae"
"10403",0,"130","Flavobacteriaceae"
"10404",0,"79","Flavobacteriaceae"
"10405",0,"170","Flavobacteriaceae"
